"0 is no feedback, 1 is Like, 2 is Dislike","0 är ingen återkoppling, 1 är Gilla, 2 är Ogilla",
API,API,
About,Om,
Acknowledgement,Bekräftelse,
Action,Åtgärd,
Action to perform when clicking the button. The doc will be available as `this`,Åtgärd som ska utföras när det klickar på knapp. Dokument kommer att vara tillgängligt som `this`,
Add Weekly Holidays,Lägg till Veckovisa Helger,
Add to Holidays,Lägg till Helger,
Additional Information,Extra Information ,
Administrator,Administratör,
Agent,Handläggare,
Agent Manager,Handläggare Ansvarig,
Agent Name,Handläggare Namn,
All,Alla,
Allow anyone to create tickets,Tillåt alla att skapa ärenden,
Amber,Bärnsten,
Apply SLA for Resolution Time,Tillämpa Service Nivå Avtal för Resolution Tid,
Apply To,Tillämpa På,
Apply on new page,Tillämpa på ny sida,
Apply to customer portal,Tillämpa på kundportal,
Apps,Appar,
Archived,Arkiverad,
Article,Artikel,
Assign to,Tilldela till,
Assignment,Tilldelning,
Assignment Conditions,Tilldelning Villkor,
Assignment Rule,Tilldelning Regel,
Assignment Rules,Tilldelning Regler,
Attachment,Bilaga,
Author,Skapad Av,
Auto update status,Automatisk uppdatering status,
Auto-close after (Days),Automatisk stängning efter (dagar),
Auto-generated from the portal view — do not edit directly unless you know what you're doing! ,Automatiskt genererad från portalvyn — redigera inte direkt om du inte vet vad du gör! ,
Automatically Close Tickets when,Stäng Ärenden Automatiskt när,
Average Response Time,Genomsnittlig Svarstid,
Base Support Rotation,Bas Support Rotation,
Base URL,Bas URL,
Black,Svart,
Blue,Blå,
Branding,Varumärkesprofilering,
Button,Knapp,
Category,Kategori,
Clear Table,Rensa Tabell,
Color,Färg,
Columns,Kolumner,
Comment,Kommentar,
Commented By,Kommenterades av,
Condition,Villkor,
Contact,Kontakt,
Contact HTML,Kontakt HTML,
Contacts,Kontakter,
Content,Innehåll ,
Content Type,Innehållstyp,
Criterion,Kriterier,
Customer,Kund,
Customer Name,Kund Namn,
Cyan,Cyan,
Date,Datum,
Default Priority,Standard Prioritet,
Default SLA,Standard SLA,
Default Ticket Status,Standard Ärende Status,
Default priority,Standard prioritet,
Default ticket status,Standard Ärende Status,
Default ticket type,Standard ärende typ,
Description,Beskrivning,
Description Template,Beskrivning Mall,
Description Weight,Beskrivning Vikt,
Details,Detaljer,
Disabled,Inaktiverad,
Do not apply filters and restrictions to agents of this team,Tillämpa inte filter och begränsningar på handläggare i detta team,
Do not restrict tickets without a Team,Begränsa inte ärenden utan Team,
DocType,DocType,
Domain,Domän,
Draft,Utkast,
Email,E-post,
Email Account,E-post Konto,
Email Content,E-post Innehåll,
Email Notifications,E-post Aviseringar,
Enable feedback for Customer Portal,Aktivera återkoppling för Kund Portal,
Enabled,Aktiverad,
End Date,Slut Datum,
End Time,Slut Tid,
External link,Extern länk,
Failed,Misslyckad,
Feedback,Återkoppling,
Feedback ,Återkoppling ,
Feedback (Extra),Återkoppling (Extra),
Feedback (Option),Återkoppling (Tillval),
Feedback Rating,Återkoppling Betyg,
Field (fieldname),Fält (fältnamn),
Fields,Fält,
Filters,Filter,
First Responded On,Första Svar,
First Response Due,Första Svar inom,
First Response Time,Första Svarstid,
First Response Time for Tickets,Första svarstid för Ärenden,
Form,Formulär,
Frappe Support,Frappe Support,
Friday,Fredag,
From,Från,
From Date,Från Datum,
Fulfilled,Uppfylld,
Gray,grå,
Green,Grön,
Group By,Gruppera efter,
Group By Field,Gruppera efter Fält,
Guest,Gäst,
HD Action,Åtgärd,
HD Agent,Handläggare,
HD Article,Artikel,
HD Article Category,Artikel Kategori,
HD Article Feedback,Artikel Återkoppling,
HD Canned Response,Standard Svar,
HD Customer,Kund,
HD Desk Account Request,Helpdesk Konto Begäran,
HD Email Feedback,E-post Återkoppling,
HD Escalation Rule,Eskalering Regel,
HD Form Script,Formulär Script,
HD Holiday,Helgdag,
HD Notification,Avisering,
HD Organization,Organisation,
HD Organization Contact Item,Organisation Kontakt,
HD Portal Signup Request,Portal Registrering Begäran,
HD Service Day,Service Dag,
HD Service Holiday List,Tjänstgöring Helg Lista,
HD Service Level Agreement,Service Nivå Avtal,
HD Service Level Priority,Service Nivå Prioritet,
HD Settings,Inställningar,
HD Stopword,Stoppord,
HD Support Search Source,Support Sök Källa,
HD Synonym,Synonym,
HD Synonyms,Synonymer,
HD Team,Team,
HD Team Member,Team Medlem,
HD Ticket,Ärende,
HD Ticket Activity,Årende Aktivitet,
HD Ticket Comment,Årende Kommentar,
HD Ticket Feedback Option,Årende Återkoppling Alternativ,
HD Ticket Priority,Årende Prioritet,
HD Ticket Status,Ärende Status,
HD Ticket Template,Årende Mall,
HD Ticket Template Field,Ärende Mall Fält,
HD Ticket Type,Ärende Typ,
HD View,Vy,
Headings Weight,Rubrik Vikt,
Helpdesk,Helpdesk,
Helpdesk Contact,Helpdesk Kontakt,
Hide condition,Dölj villkor,
Hide from customer,Dölj från kund,
Holiday List,Helg Lista,
Holiday List Name,Helg Lista Namn,
Holidays,Helg Dagar,
IP Address,IP Adress,
Icon,Ikon,
"If enabled, a ticket creation acknowledgement email will be sent to the user right after creating an email ticket","Om aktiverad, kommer ett bekräftelse e-post för skapat ärende att skickas till användare direkt efter att e-post ärende skapats",
"If enabled, an email is sent to all of the recipients associated with an agent's reply","Om aktiverad, skickas e-post till alla mottagare som är knutna till handläggares svar",
"If enabled, an email will be sent to all of the assigned agents after a reply from one of the contacts","Om aktiverad, kommer e-post att skickas till alla tilldelade handläggare efter svar från en av kontakterna",
"If enabled, anyone will be able to create tickets (without any permission). ","Om aktiverad, kommer alla kunna skapa ärenden (utan någon behörighet). ",
"If enabled, feedback email will be sent to the customer when you mark a ticket as the status selected below.
","Om aktiverad, kommer återkoppling e-post skickas till kund när ärende anges som status vald nedan.
",
"If enabled, the feedback dialog will be shown, when a user tries to close a ticket. 
","Om aktiverad, visas återkoppling dialog när användare försöker stänga ärende. 
",
Ignore Restrictions,Ignorera Begränsningar,
Image,Bild,
"Image to be used in various places, including Login and Signup pages. An image with transparent background and 160 x 32 is preferred","Bild som ska användas på olika ställen, bland annat på inloggning och registrering sidor. En bild med transparent bakgrund och 160 x 32 är att föredra",
Images,Bilder,
Instantly send e-mail,Skicka e-post direkt,
Integer value,Heltal Värde,
Is Active,Är Aktiv,
Is Customer Portal,Är Kund Portal,
Is Default,Är Standard,
Is Standard,Är Standard,
Is name setup skipped,Är namn konfiguration hoppad över,
Is pinned,Är fäst,
Is setup complete,Är installationen klar,
Key,Nyckel,
Keyboard Shortcuts,Kort Kommando,
Knowledge Base,Kunskapsbas,
Label,Etikett,
Label (customer view),Benämning (kund vy),
Link,Länk,
Link Options,Länk Alternativ,
List,Lista,
Load Default Columns,Ladda Standard Kolumner,
Log out,Logga Ut,
Logo,Logotyp,
"Lower the Integer value, higher is the priority of the issue","Lägre heltalsvärde, ger högre prioritet för ärende",
Mention,Hänvisa,
Merged With,Sammanslagen med,
Message,Meddelande,
Meta,Meta,
Misc,Övrigt,
Monday,Måndag,
Name,Namn,
Name Weight,Namn Vikt,
"Name shown on the customer portal<br> (e.g., Replied → Awaiting Response).","Namn som visas på kundportalen<br> (t.ex., Svarade → Väntar på svar).",
On Hold Since,Spärrad Sedan,
On click (Javascript),Vid klick (Javascript),
Open,Öppen,
